Label Name;BBox_left;BBox_top;BBox_right;BBox_bottom;Distance
002862.txt;525.69;179.78;560.13;214.91;36.94
002862.txt;497.41;181.69;526.61;201.74;55.77
006827.txt;239.33;187.16;398.16;303.04;13.84
000950.txt;540.2;186.06;568.58;214.59;45.71
006628.txt;710.2;181.29;930.89;322.12;9.62
006628.txt;588.99;185.32;658.09;230.72;24.41
006628.txt;532.24;178.39;602.7;208.59;39.54
006628.txt;650.48;177.52;726.55;211.06;35.81
006628.txt;709.35;178.37;776.77;208.05;39.01
006628.txt;770.06;179.73;820.5;204.65;42.06
006628.txt;806.87;171.22;869.1;199.72;45.28
001075.txt;592.63;174.28;615.67;196.47;56.19
001075.txt;330.4;184.71;384.59;214.77;41.14
001644.txt;374.61;179.59;458.28;208.14;37.82
002579.txt;682.42;166.3;801.3;209.19;30.75
002579.txt;1035.36;147.99;1154.17;182.54;34.7
002579.txt;1096.14;146.86;1225.56;187.2;30.57
002579.txt;1142.01;145.82;1241.0;190.47;27.96
002579.txt;931.1;155.06;1012.2;180.68;44.56
002579.txt;501.69;180.46;540.21;210.5;40.41
002579.txt;837.2;157.77;873.54;180.87;58.38
001097.txt;0.0;192.2;290.4;374.0;4.01
001097.txt;461.32;164.7;592.81;259.2;14.81
001097.txt;826.88;170.66;955.42;286.93;10.78
001097.txt;314.89;180.93;450.86;259.92;15.17
001097.txt;856.51;162.96;1019.92;241.86;15.6
005449.txt;414.12;176.27;513.31;210.78;32.62
005449.txt;651.59;172.12;704.25;215.68;29.62
005449.txt;512.58;180.69;565.21;221.62;25.88
005449.txt;228.66;178.3;434.31;247.06;17.02
005449.txt;171.23;180.32;402.55;261.41;14.62
005449.txt;63.84;185.32;366.35;295.97;10.83
005449.txt;0.0;179.53;307.09;338.79;8.1
005449.txt;725.42;192.9;902.84;300.41;11.14
002961.txt;555.26;175.69;579.54;193.4;53.68
002961.txt;130.45;188.68;335.14;285.51;12.45
002961.txt;489.6;174.3;552.21;224.79;24.89
002961.txt;512.2;172.68;535.74;193.36;53.22
005561.txt;641.5;175.71;677.5;204.07;40.63
005561.txt;699.82;169.99;798.69;245.56;18.3
005561.txt;797.71;187.83;1026.35;325.16;9.27
005561.txt;1037.7;184.89;1241.0;322.91;9.18
005561.txt;832.72;176.12;905.57;204.91;39.02
005215.txt;549.96;174.02;580.97;191.53;62.47
005215.txt;717.05;172.88;738.07;191.34;58.67
007209.txt;827.51;137.13;1241.0;286.62;9.5
007209.txt;1203.88;139.64;1241.0;187.08;23.58
007209.txt;1152.38;143.88;1241.0;188.03;25.94
007209.txt;361.43;179.43;456.46;247.32;19.12
007209.txt;449.44;174.33;546.86;245.58;19.1
007209.txt;803.0;144.61;942.18;196.54;27.97
007209.txt;949.52;147.09;1019.93;183.81;37.37
007209.txt;988.56;148.71;1065.78;182.01;37.85
007209.txt;414.56;179.85;489.13;228.91;25.38
007209.txt;652.13;170.0;695.69;201.22;37.23
007209.txt;597.4;174.93;628.69;199.58;48.61
007209.txt;549.86;169.02;582.47;184.43;80.6
005343.txt;345.88;184.92;392.48;206.67;49.63
003079.txt;550.73;172.77;587.89;200.88;39.94
003079.txt;613.3;170.04;639.38;193.12;50.15
001827.txt;0.0;207.9;225.09;374.0;5.48
001827.txt;720.99;175.87;1022.41;272.55;11.55
004440.txt;427.49;178.44;520.91;253.31;17.95
004440.txt;719.67;176.05;833.41;263.0;14.33
004440.txt;680.51;178.81;765.37;243.59;18.97
004440.txt;650.22;177.01;690.96;212.04;32.21
004440.txt;781.24;179.66;1072.89;359.34;8.11
006654.txt;990.34;183.2;1241.0;293.19;10.12
006654.txt;947.54;181.96;1241.0;269.58;12.28
004224.txt;683.1;134.2;713.11;161.33;45.45
002949.txt;528.76;178.67;565.33;201.34;46.16
002949.txt;426.29;181.92;505.77;208.7;44.27
006286.txt;588.41;171.5;615.45;198.23;46.82
006286.txt;66.35;180.65;258.15;274.54;14.99
006286.txt;543.82;172.08;570.8;197.71;48.14
002100.txt;569.66;190.04;649.23;218.12;40.24
003428.txt;0.0;184.3;117.2;274.83;16.23
003428.txt;381.97;184.56;420.72;203.47;56.71
002435.txt;591.56;178.11;616.32;201.66;49.68
002435.txt;328.3;190.28;492.73;304.07;11.38
002435.txt;810.71;177.62;1241.0;374.0;4.92
002435.txt;744.25;171.73;937.76;335.46;8.88
002435.txt;671.53;180.44;760.12;246.21;18.58
002435.txt;642.47;178.54;681.88;212.56;33.9
002435.txt;660.03;177.16;723.16;229.75;23.7
002435.txt;336.48;188.19;419.52;218.41;38.43
002435.txt;224.91;188.98;318.38;220.51;38.42
002435.txt;630.49;178.43;656.38;200.06;52.35
007001.txt;569.41;174.88;626.45;230.08;22.86
007001.txt;647.15;175.76;672.23;197.45;49.75
007001.txt;829.88;170.4;867.14;188.89;57.86
007001.txt;853.58;163.4;894.49;189.37;52.21
003758.txt;597.09;177.33;659.8;228.19;21.26
003758.txt;0.0;178.7;274.1;374.0;5.27
003758.txt;153.34;179.04;382.84;324.86;9.27
003758.txt;387.05;178.28;529.59;238.18;18.59
003758.txt;451.57;174.83;538.08;217.09;26.72
003758.txt;470.2;175.76;555.23;212.87;29.67
003758.txt;850.61;170.04;1241.0;374.0;7.65
003758.txt;762.89;184.64;902.66;267.87;14.41
003758.txt;725.22;183.11;815.27;239.77;19.68
003758.txt;704.35;169.17;779.17;223.63;25.0
003758.txt;175.24;178.67;343.65;248.65;16.62
003758.txt;299.57;176.04;403.84;226.97;22.07
003758.txt;607.72;169.66;644.1;202.84;35.14
003758.txt;1.2;181.92;236.29;278.49;12.23
003758.txt;99.09;173.56;218.54;227.61;22.33
006886.txt;118.97;198.64;249.84;264.08;19.61
006886.txt;497.34;172.58;534.31;205.18;41.83
006886.txt;364.6;183.75;431.57;226.03;27.57
006886.txt;285.6;187.68;361.56;228.47;29.23
006886.txt;1094.53;145.26;1241.0;255.9;10.88
006886.txt;275.38;184.24;340.84;204.32;54.45
006886.txt;959.74;158.2;996.37;177.42;57.94
000489.txt;191.64;193.69;289.86;234.81;29.18
005634.txt;338.57;190.55;483.45;275.96;14.77
005634.txt;148.1;197.05;334.29;289.76;13.84
005634.txt;635.88;177.27;675.98;211.09;35.43
005634.txt;443.6;187.5;514.04;236.4;23.29
005634.txt;742.95;164.18;873.36;204.06;28.4
005634.txt;734.79;155.25;845.07;201.43;31.43
005269.txt;668.09;185.87;760.37;253.39;17.49
005269.txt;496.46;185.87;536.08;212.25;42.51
005269.txt;386.27;191.05;474.17;248.09;21.72
005269.txt;429.1;188.93;499.05;233.64;26.86
005269.txt;213.87;204.86;393.96;296.26;13.69
003485.txt;577.83;178.3;636.39;234.94;22.3
003067.txt;0.0;193.45;96.41;308.65;10.98
003067.txt;635.32;164.33;711.69;219.19;25.95
003067.txt;428.99;183.52;481.66;227.69;26.22
003067.txt;459.39;183.3;496.75;211.99;34.44
000793.txt;462.47;174.59;549.96;238.14;18.78
000793.txt;523.4;175.6;568.46;212.46;29.4
000793.txt;601.71;169.27;640.76;204.87;33.28
000793.txt;566.8;167.41;597.76;194.69;43.41
005044.txt;0.0;164.35;406.62;374.0;6.55
005044.txt;1046.3;176.49;1241.0;357.44;7.84
005044.txt;572.19;184.11;708.18;262.28;15.67
005044.txt;952.91;175.1;1045.58;239.81;18.59
005044.txt;719.15;172.65;786.16;217.48;26.91
005044.txt;754.05;171.67;803.58;207.57;31.84
005562.txt;603.67;176.86;660.65;229.32;23.9
005562.txt;590.03;177.36;617.33;195.33;60.1
005562.txt;562.99;178.88;588.97;195.75;62.35
001909.txt;0.0;203.56;130.54;306.99;12.53
001909.txt;1054.83;154.34;1240.37;249.68;13.57
001909.txt;914.73;161.9;1055.3;248.08;15.74
001909.txt;381.94;183.53;438.55;221.17;29.03
001909.txt;554.45;165.45;651.01;207.2;31.36
001909.txt;187.36;185.14;230.81;215.88;39.84
001909.txt;346.91;175.75;371.12;197.81;61.13
001909.txt;479.3;190.92;616.21;268.29;15.15
004075.txt;283.03;187.23;477.67;319.31;10.39
006267.txt;72.95;201.75;139.72;231.87;38.31
006267.txt;931.57;175.39;997.95;198.36;46.36
004872.txt;595.45;175.34;661.9;239.52;19.86
001898.txt;0.0;117.48;352.68;374.0;7.33
001898.txt;377.81;179.44;435.75;229.9;25.8
001898.txt;576.13;179.81;638.47;231.56;23.11
001898.txt;553.42;180.86;608.05;223.93;27.73
001898.txt;532.68;179.83;563.77;207.23;40.77
001898.txt;593.41;179.05;698.68;255.04;16.91
003970.txt;757.79;174.93;844.03;209.73;35.04
003970.txt;662.9;174.42;683.34;193.57;57.85
005530.txt;22.91;172.07;393.2;374.0;7.19
005530.txt;1059.77;179.72;1241.0;374.0;1.71
005530.txt;811.11;184.12;1162.64;374.0;7.16
005530.txt;554.06;177.82;672.37;247.87;18.1
005530.txt;799.1;177.76;913.83;280.28;12.24
005530.txt;643.41;170.5;699.01;206.57;32.14
005530.txt;804.6;166.57;844.58;199.31;36.98
005530.txt;686.09;166.91;725.91;194.74;43.08
005259.txt;241.67;166.36;329.19;238.36;16.75
005259.txt;278.41;170.22;336.33;210.44;26.26
005259.txt;303.9;172.54;355.51;189.87;63.6
001507.txt;593.33;171.11;620.01;196.79;48.75
001507.txt;387.9;182.66;419.26;198.98;63.37
003996.txt;581.28;175.1;620.62;210.98;34.32
003996.txt;0.0;187.72;204.79;318.39;10.29
003996.txt;53.38;184.08;218.64;253.43;17.49
004585.txt;999.39;172.65;1219.98;247.84;14.36
004585.txt;113.07;187.14;208.17;239.53;23.07
004740.txt;558.93;178.53;601.54;211.89;36.16
000990.txt;0.0;203.74;223.66;300.02;11.59
000990.txt;496.6;180.28;547.4;200.35;55.85
001845.txt;219.84;189.76;375.0;247.8;19.37
001845.txt;307.2;183.44;423.45;232.58;24.79
001845.txt;337.94;181.64;444.05;225.08;27.72
001845.txt;377.96;176.54;476.19;215.55;33.24
001845.txt;433.8;183.07;493.64;211.91;43.57
001845.txt;448.11;182.44;512.26;205.22;46.89
003753.txt;520.81;173.83;549.98;196.55;52.23
001704.txt;581.87;188.17;598.38;201.5;72.84
003892.txt;640.41;170.09;700.96;229.4;20.62
003892.txt;131.44;200.01;418.38;357.37;8.93
003892.txt;457.85;180.14;535.34;229.12;24.08
006787.txt;68.36;203.28;409.07;374.0;7.5
006787.txt;396.93;201.79;542.43;301.41;13.25
006787.txt;716.82;178.19;764.7;211.56;40.83
006787.txt;487.98;199.26;545.07;234.68;38.11
006787.txt;891.29;168.04;1024.68;208.76;27.45
006787.txt;757.47;175.56;790.45;199.22;50.81
007374.txt;570.74;173.33;670.85;269.75;14.1
005173.txt;21.03;183.83;139.53;229.99;27.18
005173.txt;119.23;184.59;217.33;219.49;32.51
005173.txt;217.39;182.9;286.63;211.47;40.08
005173.txt;276.5;180.88;324.69;205.53;45.63
005173.txt;312.8;182.11;356.56;203.34;50.91
005173.txt;371.83;178.22;403.95;197.28;61.83
003512.txt;114.42;187.98;327.7;265.67;15.53
003512.txt;239.12;188.22;391.16;244.04;20.66
003512.txt;923.36;159.95;971.98;186.21;44.18
005257.txt;22.08;215.46;402.67;374.0;7.11
005257.txt;468.92;187.45;537.53;247.28;23.09
005257.txt;524.75;186.54;563.2;221.36;33.76
005257.txt;558.19;184.56;597.24;209.18;48.54
006915.txt;660.16;173.27;687.34;191.59;66.71
006915.txt;835.52;189.35;1110.7;350.27;8.21
006915.txt;1132.76;187.38;1241.0;318.72;8.02
006156.txt;0.0;161.31;165.84;315.47;8.27
006156.txt;22.46;175.55;384.96;289.95;10.68
006156.txt;731.6;186.28;965.43;331.52;9.36
006156.txt;842.74;180.88;1043.6;258.72;14.2
006156.txt;759.16;178.74;955.42;240.36;18.52
006156.txt;303.89;171.19;465.79;228.51;20.84
006156.txt;633.81;175.41;659.61;194.47;52.61
006156.txt;479.56;170.21;549.39;195.94;46.26
006156.txt;684.41;175.65;763.49;205.5;38.09
006156.txt;409.61;173.98;518.35;214.44;28.01
006156.txt;727.04;173.0;826.69;214.47;28.51
007212.txt;656.1;191.43;700.74;226.42;32.94
003411.txt;693.45;176.08;897.18;269.03;13.17
002001.txt;997.55;196.75;1241.0;374.0;7.93
002001.txt;962.03;189.99;1016.03;230.58;28.51
006189.txt;588.32;184.65;641.69;228.67;24.68
006189.txt;230.07;183.38;438.76;283.64;11.86
006189.txt;314.1;179.55;471.84;259.95;14.87
006189.txt;394.56;181.88;507.11;231.47;22.49
006189.txt;1043.31;174.43;1241.0;295.52;11.35
006189.txt;593.93;178.34;627.19;208.68;38.26
006189.txt;55.77;169.86;204.94;228.47;21.83
006189.txt;185.37;180.11;273.59;215.76;27.41
002051.txt;673.9;179.89;762.15;250.64;17.62
002051.txt;538.36;173.32;584.93;212.87;31.84
002051.txt;671.06;179.66;721.02;227.4;23.69
002051.txt;661.95;173.99;707.69;215.2;29.8
002051.txt;649.69;175.0;689.4;208.55;35.16
004156.txt;0.0;198.19;106.79;374.0;3.28
004156.txt;737.55;175.31;858.9;263.11;17.23
004156.txt;3.39;204.7;341.96;374.0;8.11
004156.txt;255.29;193.81;435.45;298.07;12.7
004156.txt;534.9;183.7;575.87;212.42;39.57
004156.txt;718.82;187.85;788.0;236.97;23.39
004156.txt;707.31;182.06;759.8;224.64;29.02
004156.txt;699.73;183.69;741.5;217.26;34.21
004156.txt;596.13;182.32;617.91;198.82;66.31
004962.txt;0.0;213.69;242.06;374.0;3.41
004962.txt;55.09;162.54;423.79;374.0;7.7
004962.txt;717.81;180.07;838.11;253.33;16.43
004962.txt;412.24;173.32;518.63;258.06;16.83
004962.txt;682.43;166.12;772.79;230.07;22.47
004962.txt;471.17;174.76;536.61;235.98;21.6
001297.txt;645.53;177.07;681.0;205.4;43.94
003136.txt;586.79;174.42;609.02;195.83;58.17
003136.txt;238.39;187.42;314.85;224.44;32.56
002790.txt;139.08;186.49;283.29;255.56;18.38
002790.txt;0.0;170.08;167.46;263.89;18.11
002790.txt;368.14;173.22;430.04;217.69;25.38
002790.txt;671.93;169.7;780.96;228.56;21.01
002790.txt;529.24;163.5;567.56;198.85;37.21
002790.txt;744.83;164.01;856.55;225.2;21.8
002790.txt;820.71;169.4;950.2;220.65;22.02
004153.txt;580.27;182.31;613.58;208.89;36.61
004153.txt;532.62;181.43;563.03;204.24;45.94
004153.txt;405.76;181.73;433.56;199.24;62.23
003280.txt;382.53;191.01;513.94;298.43;12.75
003280.txt;689.08;165.83;827.54;287.33;12.73
003280.txt;500.45;187.5;554.55;231.4;26.35
003280.txt;653.24;185.47;727.04;236.52;22.94
003280.txt;547.75;183.11;572.57;205.19;47.74
003280.txt;629.86;179.47;655.46;200.76;53.17
000973.txt;746.37;192.28;1016.45;356.87;9.35
001331.txt;0.0;205.7;64.94;241.42;32.54
001331.txt;917.93;175.75;989.42;201.09;41.9
006965.txt;0.0;199.81;270.93;374.0;6.93
006965.txt;268.64;181.04;411.78;268.13;15.77
006231.txt;932.15;179.02;1241.0;374.0;6.15
006231.txt;743.75;155.14;1071.88;291.88;11.0
006231.txt;4.03;194.44;295.57;291.66;12.12
006231.txt;216.49;187.6;372.66;246.04;19.28
006231.txt;348.46;183.65;440.72;218.3;31.19
002514.txt;1209.01;102.66;1241.0;374.0;2.61
002514.txt;33.19;200.59;308.52;300.67;11.83
002514.txt;330.36;186.95;453.38;232.82;23.79
001986.txt;567.02;174.08;626.47;228.3;23.37
001986.txt;0.0;202.87;327.5;375.0;5.43
001986.txt;0.0;184.4;237.86;291.44;11.62
001986.txt;313.62;181.61;401.33;229.69;23.12
001986.txt;298.91;176.88;365.74;212.94;31.96
001986.txt;524.45;179.14;559.28;204.71;39.04
001736.txt;0.0;202.57;289.27;374.0;4.23
001736.txt;379.79;192.63;489.95;279.54;14.8
001736.txt;444.08;187.28;518.16;244.43;21.54
001736.txt;498.3;181.33;563.16;223.43;28.85
003252.txt;732.0;184.12;930.0;320.81;9.69
003252.txt;514.16;176.16;567.93;221.21;26.76
003252.txt;664.81;176.95;732.61;230.04;22.69
003252.txt;554.97;174.47;583.87;200.89;41.98
003252.txt;646.62;171.4;679.91;200.88;42.35
004905.txt;164.28;197.35;433.93;332.95;10.4
004905.txt;772.57;176.3;931.7;284.15;12.25
004905.txt;759.95;173.52;825.05;229.74;22.33
004905.txt;648.41;171.34;689.76;197.58;50.72
004905.txt;679.73;174.43;711.53;193.59;58.18
000795.txt;753.18;189.21;912.75;286.1;12.74
000795.txt;1198.09;156.73;1241.0;264.99;11.33
000795.txt;721.72;182.39;815.61;249.62;18.4
000795.txt;474.47;183.45;539.95;226.98;28.59
000795.txt;980.19;171.36;1202.98;239.62;17.68
000795.txt;501.49;182.06;556.38;219.63;33.48
000795.txt;1097.06;170.65;1241.0;254.14;14.22
000795.txt;689.93;174.39;719.15;203.3;47.2
000795.txt;240.46;186.37;349.64;221.23;33.39
004709.txt;47.74;193.81;354.66;329.94;10.78
003559.txt;732.94;190.43;890.37;293.89;13.42
004763.txt;351.06;190.1;495.12;274.07;15.17
004763.txt;526.4;173.28;558.44;199.51;40.5
007132.txt;0.0;259.19;114.27;374.0;1.8
007132.txt;0.0;208.44;349.91;374.0;7.04
007132.txt;279.97;199.55;457.66;309.51;11.78
007132.txt;785.15;184.14;1225.39;374.0;6.81
007132.txt;728.13;180.23;874.56;282.12;12.3
007132.txt;988.49;143.46;1181.17;223.91;19.57
007132.txt;643.0;178.92;692.27;213.41;33.75
007132.txt;588.24;184.18;627.07;205.97;48.56
007132.txt;550.76;181.12;593.37;199.67;63.64
001512.txt;971.55;109.0;1241.0;374.0;5.64
001512.txt;306.65;181.27;436.67;268.28;15.39
001512.txt;296.14;173.88;516.67;314.4;10.75
001512.txt;844.65;141.69;1011.13;202.53;24.0
001512.txt;999.7;144.05;1082.25;185.5;33.33
001512.txt;1041.2;147.3;1134.83;184.9;33.75
001512.txt;445.33;182.88;506.33;223.72;27.6
001512.txt;391.48;182.59;482.72;241.58;21.64
001512.txt;667.86;171.98;717.69;207.03;33.41
001512.txt;606.13;177.56;640.46;204.4;44.73
001512.txt;574.45;170.36;612.74;185.95;79.31
006282.txt;449.07;181.95;477.69;198.76;69.92
007395.txt;309.35;192.36;516.08;338.22;9.48
007395.txt;552.07;180.57;610.91;223.25;26.36
003468.txt;939.12;176.51;1053.18;213.78;33.66
000131.txt;205.19;186.62;358.07;240.66;20.79
000131.txt;442.96;178.65;530.25;217.98;29.57
000131.txt;208.95;180.57;327.36;223.32;27.73
000131.txt;459.14;174.29;520.51;205.65;42.04
000131.txt;576.15;174.56;629.6;202.46;40.56
000131.txt;711.82;173.54;737.26;190.13;64.8
004480.txt;592.08;175.1;615.03;197.2;56.4
004480.txt;306.35;185.93;367.05;218.77;37.94
001478.txt;712.2;173.64;809.45;240.67;16.71
006550.txt;61.39;197.26;440.31;374.0;7.01
006550.txt;530.55;189.37;570.75;221.08;35.95
006110.txt;970.63;213.61;1241.0;374.0;2.59
006110.txt;726.86;202.77;1118.87;374.0;7.41
006110.txt;663.13;194.32;826.94;302.77;11.97
006110.txt;604.26;182.99;705.58;259.55;17.28
006110.txt;389.25;181.29;449.62;240.88;24.91
006110.txt;263.47;202.3;392.0;298.96;13.48
006110.txt;0.0;213.58;318.5;374.0;7.06
006110.txt;565.03;189.18;614.58;226.83;29.71
006110.txt;450.83;186.65;476.68;211.96;46.43
002183.txt;0.0;200.66;378.2;374.0;6.43
002183.txt;373.35;175.53;487.98;261.68;14.67
002183.txt;679.8;180.91;804.39;265.65;15.17
002183.txt;468.79;175.58;534.03;225.06;23.75
002183.txt;659.8;183.94;723.1;229.1;24.09
002183.txt;642.59;181.5;682.65;213.41;34.67
002183.txt;515.43;178.16;554.24;209.21;35.18
002522.txt;556.33;181.38;608.08;224.18;28.04
002522.txt;455.43;178.19;491.54;208.28;41.34
006990.txt;202.94;188.19;469.61;340.34;8.67
006990.txt;652.68;165.97;724.63;218.92;22.71
006990.txt;427.99;171.41;521.32;238.56;17.54
006990.txt;710.02;163.78;906.93;304.68;10.21
006990.txt;627.47;166.29;659.72;192.96;39.42
004665.txt;500.91;168.5;546.69;209.77;39.41
001852.txt;1043.96;192.27;1241.0;344.09;7.49
001852.txt;673.51;190.88;759.48;249.75;19.8
001852.txt;0.0;195.9;230.62;339.49;8.54
001852.txt;0.0;192.84;301.47;304.28;10.87
001852.txt;204.45;190.35;419.84;263.02;15.7
001852.txt;291.71;192.22;445.26;247.56;20.33
001852.txt;641.44;187.81;697.22;226.68;29.6
001852.txt;427.61;188.67;524.65;222.78;33.17
001852.txt;446.08;182.05;512.55;215.71;38.0
000304.txt;608.43;191.57;625.24;207.29;71.07
006371.txt;0.0;193.27;350.27;374.0;4.06
006371.txt;476.23;168.5;550.3;225.35;23.81
006371.txt;699.18;173.07;832.58;285.42;11.54
006371.txt;681.0;183.22;763.99;251.55;16.35
006371.txt;518.43;176.8;568.13;211.17;31.62
006371.txt;632.43;173.47;658.83;196.65;48.62
006371.txt;204.78;167.28;415.0;237.88;17.55
002838.txt;889.92;186.52;959.83;212.0;50.13
002838.txt;556.21;175.85;613.77;233.23;22.87
002838.txt;248.84;179.44;299.69;202.7;47.79
000395.txt;785.07;200.33;1094.71;374.0;7.32
000395.txt;93.42;179.73;346.66;288.36;11.95
000395.txt;813.32;192.57;1044.32;264.76;14.65
000395.txt;795.64;181.82;964.19;254.6;17.11
000395.txt;720.78;175.82;861.11;229.83;25.02
000395.txt;294.24;159.48;452.46;239.89;21.15
000395.txt;390.82;182.82;500.66;219.34;30.71
000395.txt;433.34;176.51;525.97;214.93;35.81
004464.txt;500.83;174.96;553.53;224.44;31.31
004464.txt;548.51;180.06;573.01;203.23;55.45
007021.txt;0.0;199.01;124.68;337.28;8.83
007021.txt;0.0;190.51;252.14;297.0;11.48
007021.txt;277.33;173.99;430.36;237.06;23.09
007021.txt;442.05;180.53;511.37;208.14;41.67
005071.txt;585.78;177.76;635.93;225.18;25.81
005071.txt;272.76;190.51;359.25;230.03;27.17
005071.txt;426.81;182.68;463.9;204.85;48.32
005071.txt;444.1;181.14;478.76;203.06;54.39
005071.txt;642.99;174.19;693.65;196.83;50.61
005071.txt;630.57;174.74;680.58;193.09;57.61
005353.txt;597.3;174.94;664.34;239.69;19.71
002361.txt;782.22;192.06;1093.38;373.49;7.39
002361.txt;634.58;189.0;958.28;330.22;9.56
002361.txt;426.71;190.75;635.79;273.73;15.51
002361.txt;340.71;179.15;520.23;257.22;19.3
002002.txt;0.0;198.72;258.53;374.0;2.8
002002.txt;897.31;177.36;1241.0;374.0;3.5
002002.txt;691.05;180.6;785.51;251.88;16.79
002002.txt;554.54;179.21;576.24;197.11;66.26
004922.txt;591.34;184.8;661.55;237.6;21.51
004922.txt;670.84;167.62;883.22;318.03;9.58
004877.txt;1203.93;189.08;1241.0;374.0;3.25
004877.txt;819.01;144.17;1241.0;332.35;8.16
004877.txt;0.0;197.24;267.59;316.2;9.9
004877.txt;198.58;189.23;376.55;256.06;17.02
004877.txt;363.25;184.05;462.11;221.33;29.01
004751.txt;970.41;143.85;1241.0;320.97;7.93
004751.txt;0.0;191.31;114.03;374.0;3.25
004751.txt;10.44;184.64;339.19;364.34;8.8
002823.txt;368.29;179.8;491.77;263.86;15.74
002823.txt;519.61;180.61;556.64;212.54;36.72
002823.txt;554.73;181.36;576.91;199.66;60.62
002823.txt;401.47;177.8;426.55;196.5;76.88
002823.txt;590.11;178.49;633.34;221.56;29.71
003986.txt;732.55;182.54;965.53;327.54;9.37
003986.txt;344.39;196.03;467.9;273.24;15.65
003986.txt;667.88;179.63;745.19;239.34;19.69
003986.txt;435.71;180.72;511.06;235.63;24.9
003986.txt;494.65;182.87;533.87;215.14;38.82
003986.txt;641.42;176.39;683.6;211.28;35.45
004960.txt;772.15;151.29;839.15;174.37;49.01
004960.txt;555.76;165.18;577.79;182.64;63.5
003440.txt;589.95;171.13;657.0;234.5;19.78
003440.txt;996.38;176.34;1241.0;374.0;5.66
003440.txt;855.88;156.19;1090.21;305.84;9.63
003440.txt;685.02;169.64;798.51;219.26;23.7
003440.txt;660.46;168.17;728.42;196.41;41.39
003440.txt;655.33;169.64;702.61;191.47;52.07
003440.txt;194.01;173.33;321.23;233.52;22.44
003440.txt;296.3;176.39;378.32;220.76;28.79
003440.txt;365.25;181.23;423.42;210.36;35.75
003440.txt;448.5;174.05;488.24;195.36;52.06
003440.txt;224.02;178.96;290.44;215.76;30.45
003682.txt;564.13;172.48;684.81;288.73;11.96
002250.txt;270.37;189.11;449.37;304.25;11.65
002250.txt;640.73;178.09;710.42;235.87;22.36
002250.txt;474.77;182.57;532.65;222.58;28.93
002250.txt;624.21;183.9;677.96;223.45;29.21
002348.txt;586.64;184.75;863.17;305.59;10.12
002452.txt;588.21;174.74;678.51;260.04;15.16
002452.txt;742.33;169.38;916.19;257.3;14.29
002452.txt;680.86;169.08;767.5;206.26;31.91
002452.txt;664.92;171.75;721.73;198.4;42.97
002452.txt;654.48;171.65;708.14;192.79;49.26
002452.txt;0.0;177.88;148.63;281.0;13.03
002452.txt;133.6;176.01;281.15;244.36;19.42
002452.txt;278.15;185.69;367.07;226.75;26.36
002452.txt;415.7;177.34;466.35;203.6;42.66
002452.txt;446.74;171.65;483.23;199.7;49.03
002452.txt;482.37;174.07;516.7;193.85;59.68
