Type;BBox_left;BBox_top;BBox_right;BBox_bottom;Distance;Label Name;Average Depth;Depth Variance;Depth Median;Depth Mode;Depth Range;Depth Percentile
Car;467.44;175.52;547.77;234.95;18.85;000640.txt;135.9165254237288;8917.187311656133;159.0;255.0;255.0;204.5
Car;594.9;166.94;642.7;210.54;27.58;000640.txt;148.31344696969697;7446.600614633552;160.0;255.0;248.0;155.5
Car;552.99;164.31;591.7;199.03;34.5;000640.txt;159.47179487179488;6336.579973701513;172.0;255.0;226.0;155.5
Car;0.0;192.41;399.14;373.0;4.05;006665.txt;110.99327393068306;9923.658960700259;134.0;255.0;255.0;226.5
Car;399.37;182.88;519.1;269.58;13.59;006665.txt;131.1481561302682;8856.283533477537;159.0;255.0;255.0;180.5
Car;589.22;175.32;648.74;229.6;22.58;006665.txt;142.08898305084745;8023.786652010384;162.0;255.0;254.0;155.5
Car;527.98;173.04;579.19;218.39;26.83;006665.txt;149.11997863247862;6886.600455555098;157.0;255.0;239.0;155.5
Car;0.0;166.75;187.41;365.46;6.53;006665.txt;108.86569209684788;9993.385462851691;134.0;255.0;255.0;200.25
Car;319.49;181.72;431.84;242.62;19.58;006665.txt;139.7652224824356;8289.342200945817;159.0;255.0;255.0;177.5
Car;117.74;189.08;418.79;370.11;7.5;004463.txt;109.715336539344;9966.110524321408;134.0;255.0;255.0;237.0
Car;508.57;163.24;585.42;233.28;18.01;004463.txt;133.56604823747682;8784.37170442068;163.0;255.0;255.0;169.5
Car;500.66;167.08;560.55;216.58;24.73;004463.txt;132.3125;8598.792564838435;161.0;255.0;255.0;169.5
Car;593.87;166.26;631.03;203.53;29.88;004463.txt;153.1130867709815;6497.331450358047;157.0;255.0;239.0;155.5
Car;531.05;174.77;566.34;196.72;48.9;006606.txt;177.1590909090909;6163.40975501771;227.0;255.0;220.0;155.5
Car;198.08;186.9;329.7;244.51;21.45;007417.txt;138.9163924717031;8000.654400936779;157.0;255.0;255.0;138.25
Car;386.94;179.27;437.26;217.81;29.59;005393.txt;159.28611971104232;5918.0770622395385;169.0;255.0;221.0;155.5
Car;426.42;178.24;454.58;195.49;64.94;005393.txt;183.7893907563025;7460.164152149831;233.0;255.0;220.0;155.5
Car;513.65;171.83;569.17;214.16;27.2;004544.txt;149.37541528239203;7412.607817518571;160.0;255.0;251.0;155.5
Car;547.61;171.0;582.15;199.3;37.79;004544.txt;154.8341836734694;6434.4873008642235;159.0;255.0;247.0;155.5
Car;607.25;167.37;640.0;197.01;39.53;004544.txt;164.27171717171717;5824.410513212938;189.0;255.0;222.0;155.5
Car;0.0;187.59;281.43;356.37;8.31;004544.txt;110.28868264229611;9818.96230974512;134.0;255.0;255.0;205.5
Car;577.18;166.25;603.5;189.87;49.86;004544.txt;173.9071906354515;5882.051587090748;223.0;255.0;222.0;155.5
Car;500.66;174.2;563.72;221.62;24.49;001668.txt;142.4840425531915;7864.015196221087;160.0;255.0;253.0;155.0
Car;540.23;173.55;577.43;204.09;35.14;001668.txt;151.79184829991283;6963.503970167048;163.0;255.0;253.0;155.5
Car;605.68;169.44;640.24;200.96;37.31;001668.txt;161.5958525345622;5684.215005840006;185.0;255.0;219.0;155.5
Car;573.63;168.13;601.5;192.85;47.72;001668.txt;174.33035714285714;5865.192203443878;221.5;255.0;220.0;155.5
Car;690.86;162.03;724.95;196.57;41.64;004085.txt;166.42106401384083;5265.387367726005;192.0;255.0;210.0;155.5
Car;237.07;183.53;457.92;273.33;13.57;003575.txt;118.77238636363636;9158.568305668903;126.5;255.0;255.0;157.0
Car;130.3;168.19;384.05;268.22;15.16;003575.txt;120.84134842519686;9055.212182040017;150.0;255.0;255.0;148.25
Car;720.78;166.15;886.41;217.62;20.93;001655.txt;138.81564493267186;8037.953167709502;157.0;255.0;255.0;136.25
Car;525.22;169.11;574.76;207.01;30.15;001009.txt;154.2231471535983;6653.0229765615895;157.0;255.0;237.0;155.5
Car;555.11;170.81;587.12;196.89;40.86;001009.txt;159.77403846153845;5778.796297152367;157.0;255.0;234.0;155.5
Car;609.38;165.49;640.33;193.27;42.05;001009.txt;167.8732718894009;5492.110668096583;205.5;255.0;220.0;155.5
Car;398.33;172.98;477.3;222.57;23.02;001009.txt;143.48537974683543;8333.536115362122;166.0;255.0;255.0;155.5
Car;581.42;164.08;605.69;186.52;52.4;001009.txt;176.8219696969697;6055.721146120295;228.0;255.0;222.0;155.5
Car;453.56;176.5;546.48;244.0;17.8;007097.txt;133.72726913345983;8876.013418317196;162.0;255.0;255.0;172.5
Car;519.98;175.51;567.11;213.85;28.33;007097.txt;144.242461622807;7956.684222229887;160.0;255.0;255.0;169.5
Car;601.2;169.86;640.92;206.07;32.75;007097.txt;157.4384961884962;6198.098261633216;168.0;255.0;222.0;155.5
Car;565.62;168.18;597.05;195.91;42.73;007097.txt;170.5083912037037;5742.34020736548;209.0;255.0;225.0;155.5
Car;553.41;174.72;589.07;201.49;41.83;001865.txt;168.81841563786008;5602.692335761401;206.0;255.0;219.0;155.5
Car;614.32;171.03;639.39;193.46;51.55;001865.txt;176.5259090909091;5945.462055991736;231.0;255.0;219.0;148.5
Car;560.62;169.82;591.81;194.3;45.6;006966.txt;173.41612903225806;5679.430707596253;223.0;255.0;219.0;155.5
Car;615.44;166.74;639.16;187.88;54.57;006966.txt;179.68253968253967;6369.179972915092;239.0;255.0;222.0;140.0
Car;560.82;153.04;610.62;205.94;27.95;006087.txt;154.26826923076922;6220.458416235207;160.0;255.0;228.0;155.5
Car;0.0;194.9;395.85;373.0;3.94;002756.txt;112.25643872427692;9844.527910066769;134.0;255.0;255.0;241.5
Car;395.45;183.48;516.41;271.52;13.44;002756.txt;133.1367392937641;8937.01698981858;160.0;255.0;255.0;179.5
Car;589.08;175.7;648.39;229.78;22.66;002756.txt;145.4956057752668;7929.113288914266;164.0;255.0;253.0;154.25
Car;526.15;174.73;577.79;220.4;26.65;002756.txt;150.76694373401534;6841.413395774328;157.0;255.0;237.0;154.25
Car;0.0;181.6;130.87;373.0;5.49;002756.txt;109.2634014423077;10000.444401731473;134.0;255.0;255.0;198.0
Car;221.27;186.13;386.29;268.83;15.25;002756.txt;131.13837767923133;8754.55178657724;138.0;255.0;255.0;216.5
Car;698.55;185.81;1021.06;319.05;9.21;004272.txt;111.03359941777182;9642.585275358038;108.0;255.0;253.0;169.5
Car;589.5;163.98;888.45;290.14;11.82;004272.txt;115.25083612040133;9403.469262000714;143.0;255.0;255.0;160.25
Car;446.21;185.06;496.14;218.49;32.67;004272.txt;153.3501515151515;6178.434515128559;159.0;255.0;230.0;155.5
Car;585.76;186.44;801.44;266.6;14.37;004272.txt;114.86514756944445;9394.956973965493;142.5;255.0;255.0;162.0
Car;114.77;190.17;414.76;371.96;7.5;004320.txt;111.45413443830572;9905.172214950619;135.0;255.0;255.0;237.5
Car;509.89;169.38;584.98;237.83;18.38;004320.txt;130.46416666666667;8618.538029697713;158.0;255.0;255.0;167.5
Car;500.51;168.07;558.93;216.38;25.3;004320.txt;134.6356860632184;8599.887300499147;163.0;255.0;255.0;167.5
Car;591.15;167.25;627.78;203.99;30.28;004320.txt;153.20891203703704;6611.291425205227;157.0;255.0;236.0;155.5
Car;145.54;190.51;439.18;369.06;7.58;002719.txt;110.03355755710105;9942.156856636531;135.0;255.0;255.0;237.5
Car;481.03;171.42;575.21;257.15;15.13;002719.txt;126.42973775358733;8970.712158714005;157.0;255.0;255.0;187.5
Car;599.59;170.97;643.75;215.25;25.32;002719.txt;145.99633838383838;7593.662991643072;161.0;255.0;251.0;155.5
Car;52.49;186.35;310.51;294.66;12.21;002719.txt;116.63908627619868;9478.916934795314;137.0;255.0;255.0;232.25
Car;570.9;171.45;612.22;205.85;33.7;002719.txt;152.63322829131653;6692.880009326035;160.0;255.0;255.0;155.5
Car;486.41;174.39;536.81;205.38;35.17;003069.txt;163.50548387096774;6173.845131217482;178.0;255.0;219.0;155.5
Car;380.07;187.39;499.37;270.75;14.25;007444.txt;132.96291890250075;8993.440181132735;160.0;255.0;255.0;180.5
Car;565.03;178.88;614.2;223.75;26.88;007444.txt;149.06462585034015;6991.736413068628;158.0;255.0;240.0;155.5
Car;539.26;176.11;576.01;208.73;36.6;007444.txt;161.34480574324326;6159.742384337264;161.0;255.0;240.0;155.5
Car;597.44;176.69;625.24;204.08;40.26;007444.txt;162.1702806122449;6671.289244309012;160.0;255.0;240.0;155.5
Car;783.79;184.68;1176.76;339.87;7.94;000096.txt;108.67240006566527;9808.192378685224;102.5;255.0;253.0;172.25
Car;661.39;160.21;1003.28;300.49;10.63;000096.txt;112.8045739348371;9557.332109404935;139.0;255.0;255.0;168.0
Car;505.85;185.26;557.04;219.6;31.97;000096.txt;152.81843891402715;6224.560926974776;158.0;255.0;234.0;155.5
Car;639.45;187.58;879.59;275.73;13.09;000096.txt;113.86273674242425;9478.122162585994;140.0;255.0;255.0;162.75
Car;0.0;200.69;362.1;373.0;3.14;000557.txt;113.63410165107145;9766.954488244639;134.0;255.0;255.0;206.25
Car;372.13;182.28;505.63;277.16;12.55;000557.txt;127.5624060150376;8935.607561761546;156.0;255.0;255.0;189.5
Car;588.01;170.74;644.1;221.89;23.83;000557.txt;148.33385854341736;7869.4253031788685;164.0;255.0;250.0;155.5
Car;518.66;171.36;572.24;217.14;26.59;000557.txt;150.47342995169083;6978.133955868282;158.0;255.0;240.0;155.5
Car;482.96;174.18;524.46;201.4;40.01;000557.txt;167.78417107583775;5793.965543095954;169.0;255.0;255.0;155.5
Car;362.13;184.03;491.35;272.24;13.43;002098.txt;131.30633368569414;9012.784330920364;158.0;255.0;255.0;184.5
Car;558.22;172.27;609.44;219.0;25.89;002098.txt;148.18929912390487;7453.905446609315;161.0;255.0;247.0;155.0
Car;535.38;171.48;575.24;205.29;35.36;002098.txt;158.28694852941177;6590.835491423821;164.0;255.0;247.0;155.0
Car;594.85;171.44;624.16;199.65;39.12;002098.txt;164.26011904761904;6843.518647604876;164.0;255.0;245.0;155.5
Car;533.22;172.27;578.8;207.19;32.55;003241.txt;157.54619047619047;6263.285961678006;167.0;255.0;226.0;155.5
Car;611.4;167.28;640.88;193.6;44.26;003241.txt;170.08720159151193;5643.443655829387;211.0;255.0;222.0;155.5
Car;476.33;172.64;523.03;204.94;34.29;003241.txt;161.62599734042553;6128.253074138292;174.0;255.0;219.0;155.5
Car;584.67;166.11;607.34;187.56;54.72;003241.txt;178.87939958592133;6329.623654297889;234.0;255.0;222.0;155.5
Car;3.77;189.5;446.2;373.0;6.08;001020.txt;112.83501508980272;9854.636599417041;134.0;255.0;255.0;241.5
Car;421.39;178.87;521.95;251.31;15.77;001020.txt;135.44465753424657;8992.10227967724;162.0;255.0;255.0;175.75
Car;580.76;170.42;636.21;221.0;24.07;001020.txt;145.66903011204482;8059.176435824023;165.0;255.0;253.0;155.5
Car;534.79;169.21;578.81;207.77;31.24;001020.txt;155.95170454545453;6464.280711807444;164.0;255.0;229.0;155.5
Car;495.91;173.14;531.34;194.5;47.8;001020.txt;179.75595238095238;7114.622980442176;240.0;255.0;255.0;164.5
Car;354.16;178.12;522.14;291.51;11.39;000259.txt;122.07698588284872;9381.642171572492;148.0;255.0;255.0;210.5
Car;486.95;174.28;555.67;226.08;21.38;000259.txt;138.56828316610924;8760.045922693509;154.0;255.0;255.0;197.5
Car;597.74;166.79;642.45;207.57;29.34;000259.txt;152.56165311653118;6980.2640850720845;158.0;255.0;240.0;155.5
Car;558.16;164.69;593.61;196.84;37.11;000259.txt;163.67901785714287;5980.888488321109;185.0;255.0;220.0;155.5
Car;347.62;179.15;414.22;212.29;34.83;002430.txt;161.80382180009045;5780.293151382086;176.0;255.0;219.0;155.5
Car;870.66;166.53;1223.0;278.43;9.39;005902.txt;121.09583038243626;9127.916055560467;148.0;255.0;255.0;165.5
Car;710.21;172.44;831.8;210.47;27.99;005902.txt;146.28762505437146;7133.512639379207;157.0;255.0;255.0;124.25
Car;388.21;187.93;612.46;284.43;12.77;004432.txt;120.34378451767304;9098.649128571387;137.0;255.0;255.0;160.75
Car;294.55;170.84;533.92;271.11;14.99;004432.txt;124.65403496416587;8881.126621214404;153.0;255.0;255.0;152.25
Car;107.76;189.87;172.65;226.0;30.37;004432.txt;160.9310810810811;5502.396393633759;181.0;255.0;214.0;155.5
Car;168.64;192.63;439.32;361.13;7.99;004719.txt;113.73444835040067;9644.569616385457;139.0;255.0;255.0;229.5
Car;501.09;173.8;582.52;248.03;17.13;004719.txt;129.33168724279835;8789.963893037984;162.0;255.0;255.0;174.5
Car;500.43;172.0;564.9;225.63;22.96;004719.txt;130.57790389150944;8858.746879096894;162.0;255.0;255.0;174.5
Car;600.33;172.69;640.04;212.51;28.03;004719.txt;151.8228125;6958.9686045898425;158.0;255.0;240.0;155.5
Car;0.0;197.83;155.48;343.28;8.27;004719.txt;116.21080424215643;9368.31320629089;143.0;255.0;255.0;173.25
Car;363.96;177.61;445.2;224.99;24.89;004719.txt;143.98268033212247;8401.442811082556;151.0;255.0;255.0;210.5
Car;572.81;176.58;612.48;209.34;35.26;004719.txt;151.93806818181818;6564.678929601412;158.0;255.0;255.0;167.5
Car;548.79;156.03;597.15;207.12;28.87;004250.txt;152.5;6423.236394557823;157.0;255.0;232.0;155.5
Car;0.0;205.5;361.22;373.0;3.18;004412.txt;114.1213766323704;9773.823057087864;134.0;255.0;255.0;208.5
Car;365.36;180.71;501.4;276.28;12.42;004412.txt;130.3260186887255;8920.032575172443;156.0;255.0;255.0;189.5
Car;588.19;170.1;641.68;218.89;24.88;004412.txt;151.10740959119497;7298.308333462738;160.0;255.0;245.0;155.5
Car;521.81;170.02;572.32;213.38;27.98;004412.txt;153.56019151846786;6616.24774497016;157.0;255.0;231.0;155.5
Car;391.51;176.91;468.86;222.63;24.66;004412.txt;136.52999717673632;8737.874594240533;158.0;255.0;255.0;185.5
Car;450.44;176.41;515.85;215.34;28.34;002148.txt;152.64911242603551;7283.692262525821;160.0;255.0;248.0;155.0
Car;123.68;190.03;417.4;367.3;7.64;003829.txt;111.7669587609055;9888.337059627456;135.0;255.0;255.0;237.5
Car;511.07;170.44;584.67;237.54;18.71;003829.txt;130.1916785933347;8630.123042592262;158.0;255.0;255.0;166.5
Car;500.21;168.29;557.71;215.82;25.69;003829.txt;135.39333706606942;8607.052546124165;164.0;255.0;255.0;166.5
Car;589.48;168.32;625.68;204.63;30.63;003829.txt;153.0806327160494;6533.382001451523;157.0;255.0;235.0;155.5
Car;427.08;179.78;540.12;259.69;15.37;004794.txt;129.8726493362832;9026.597913445617;158.0;255.0;255.0;187.5
Car;510.54;176.69;563.9;219.69;25.44;004794.txt;142.6812198332602;8300.42031865242;160.0;255.0;255.0;182.5
Car;600.71;171.42;642.22;209.26;31.43;004794.txt;156.39896616541353;6434.790857327178;162.0;255.0;227.0;155.5
Car;563.83;169.37;596.33;198.45;40.83;004794.txt;167.75470219435738;5651.843434002221;201.0;255.0;222.0;155.5
Car;132.18;189.9;419.97;362.85;7.78;002072.txt;113.25978328734567;9825.19242684474;135.0;255.0;255.0;237.5
Car;512.21;171.47;584.37;237.26;19.04;002072.txt;131.24421296296296;8616.863339826703;158.0;255.0;255.0;164.5
Car;499.92;168.51;556.53;215.28;26.07;002072.txt;138.28424785367673;8310.781278558949;160.0;255.0;255.0;164.5
Car;587.84;169.37;623.63;205.26;30.98;002072.txt;154.28144290123456;6544.858096992111;157.0;255.0;232.0;155.0
Car;485.31;173.67;558.9;226.69;22.1;001775.txt;139.60332127164642;8241.59923683682;161.0;255.0;255.0;155.5
Car;532.91;172.73;573.97;205.62;32.74;001775.txt;150.04915003695493;7416.1158400018785;162.0;255.0;255.0;155.5
Car;604.31;169.62;640.9;203.0;35.35;001775.txt;159.0547385620915;5657.592183428383;178.0;255.0;219.0;155.5
Car;569.2;166.94;598.34;192.71;45.85;001775.txt;173.60444297082228;5853.611107580967;223.0;255.0;221.0;155.5
Car;317.66;181.55;397.35;237.48;20.83;004427.txt;141.9103794642857;8129.496432445291;164.0;255.0;255.0;155.5
Car;411.66;179.97;447.48;200.6;54.67;004427.txt;187.12103174603175;7754.8186846497865;241.5;255.0;220.0;106.5
Car;270.69;185.23;454.8;303.7;10.47;000664.txt;120.02620670596905;9310.748737490065;145.0;255.0;255.0;216.5
Car;533.28;172.04;593.61;227.07;22.33;000664.txt;136.89409090909092;8395.134389325069;160.5;255.0;255.0;155.5
Car;516.03;169.82;563.22;209.42;30.46;000664.txt;146.98843085106384;7764.891222537772;160.0;255.0;255.0;155.5
Car;408.43;176.71;462.6;210.83;31.27;000664.txt;158.23570261437908;6964.947031423545;169.0;255.0;255.0;175.5
Car;589.1;170.17;620.7;201.87;34.94;000664.txt;160.89828303850157;6243.2006318075055;168.0;255.0;255.0;155.5
Car;0.0;191.29;422.0;373.0;5.12;004984.txt;113.68955392948284;9778.283538345891;134.0;255.0;255.0;241.5
Car;415.93;181.07;522.25;258.38;14.97;004984.txt;134.36069304527248;8933.449370122918;162.0;255.0;255.0;172.5
Car;582.48;172.91;639.13;224.57;23.61;004984.txt;145.7004048582996;7874.829271091151;163.0;255.0;253.0;155.5
Car;533.72;172.81;580.25;213.54;29.67;004984.txt;154.49649714582253;6556.257252909047;160.0;255.0;237.0;155.5
Car;306.19;184.63;422.88;244.21;18.77;004984.txt;136.30858477011495;8649.097411933908;146.0;255.0;255.0;216.5
Car;501.51;169.11;537.27;195.57;47.87;004984.txt;178.22462606837607;6500.289553813167;231.0;255.0;253.0;154.25
Car;424.49;177.87;501.36;222.53;24.93;000989.txt;148.5997113997114;7898.75694075365;164.0;255.0;253.0;155.5
Car;0.0;194.66;410.14;373.0;4.54;005599.txt;114.68151996184767;9743.51386205816;134.0;255.0;255.0;238.5
Car;411.7;182.53;523.46;264.59;14.25;005599.txt;132.14963523519162;8706.76378634343;162.0;255.0;255.0;174.5
Car;587.36;175.97;645.94;229.39;22.91;005599.txt;145.51133461047255;7634.234545856108;161.0;255.0;251.0;155.5
Car;531.13;171.7;581.65;215.15;27.92;005599.txt;155.3321590909091;6673.234329429235;158.0;255.0;231.0;155.5
Car;381.44;172.86;467.13;228.45;23.92;005599.txt;145.0026993355482;8147.388074108938;162.0;255.0;255.0;174.5
Car;466.17;176.91;512.75;207.38;36.54;005599.txt;155.1998597475456;8396.674992967708;164.0;255.0;255.0;169.5
Car;0.0;201.94;372.93;373.0;3.77;001151.txt;113.29251062765691;9754.993933969317;134.0;255.0;255.0;208.5
Car;396.14;186.03;506.98;263.96;15.07;001151.txt;133.6124852420307;8877.734336444588;161.0;255.0;255.0;175.5
Car;571.93;177.82;619.21;220.97;27.86;001151.txt;151.703246124031;6909.754475896787;158.0;255.0;240.0;155.0
Car;542.32;175.79;577.9;207.67;37.4;001151.txt;164.72299107142857;6025.742239267777;190.0;255.0;235.0;155.5
Car;221.69;187.4;368.98;273.14;14.43;001151.txt;128.23526736275906;8682.147089546459;137.0;255.0;255.0;176.75
Car;600.45;176.03;626.83;202.48;41.63;001151.txt;162.67492603550295;7054.848099106955;160.0;255.0;238.0;155.0
Car;543.68;162.61;586.17;206.25;33.44;000428.txt;156.1330602536998;5889.968420761697;163.5;255.0;221.0;153.25
Car;218.08;185.03;342.66;264.98;15.07;007181.txt;129.18852082482647;8625.522059939436;157.0;255.0;255.0;174.0
Car;397.71;180.17;440.7;203.81;47.97;007181.txt;178.659757330637;6256.189593874377;237.0;255.0;220.0;142.25
Car;522.24;167.94;573.27;206.95;29.35;003742.txt;154.05291603821016;6869.654439711905;158.0;255.0;239.0;155.5
Car;553.25;170.69;585.87;197.31;40.06;003742.txt;157.36979166666666;5876.487096715857;157.0;255.0;238.0;151.75
Car;608.66;164.84;640.14;193.15;41.31;003742.txt;168.2042025862069;5611.482546993441;204.0;255.0;222.0;155.5
Car;351.22;172.68;451.8;232.98;19.28;003742.txt;138.21866666666668;8521.185018222222;164.0;255.0;255.0;164.5
Car;580.27;163.36;605.1;186.14;51.63;003742.txt;175.34304347826088;5924.2201472589795;226.0;255.0;222.0;155.5
Car;528.03;170.23;576.17;207.08;30.95;004123.txt;155.9313063063063;6578.358456852122;158.0;255.0;231.0;155.5
Car;556.9;170.93;588.31;196.48;41.66;004123.txt;161.49489182692307;5851.472930637338;159.0;255.0;231.0;155.5
Car;610.08;166.11;640.52;193.38;42.79;004123.txt;168.97623456790123;5635.8219660684335;208.0;255.0;222.0;155.5
Car;431.23;173.19;496.17;215.3;26.75;004123.txt;149.30531135531135;7700.93132710086;161.0;255.0;251.0;155.5
Car;582.54;164.78;606.25;186.87;53.17;004123.txt;179.00710227272728;6379.684135163783;237.0;255.0;222.0;155.0
Car;0.0;201.46;386.16;373.0;3.85;004375.txt;114.35349515001808;9752.719235509558;134.0;255.0;255.0;233.25
Car;380.81;184.63;503.36;272.73;13.48;004375.txt;130.69824002217294;8690.428734892128;159.0;255.0;255.0;182.5
Car;587.57;173.76;636.14;218.06;27.18;004375.txt;151.8937641723356;6804.854133450056;157.0;255.0;239.0;155.5
Car;533.21;172.02;576.59;208.46;32.93;004375.txt;160.70074289405684;5816.999107975241;181.0;255.0;219.0;155.5
Car;456.56;176.2;502.22;205.41;36.86;004375.txt;158.06952773613193;6957.007722115797;162.0;255.0;255.0;171.5
Car;554.13;163.51;595.54;205.85;34.4;002327.txt;156.28208478513358;5868.540492053207;168.5;255.0;219.0;154.75
Car;0.0;198.85;389.27;373.0;4.08;002597.txt;113.6645941975762;9785.602203645461;134.0;255.0;255.0;241.5
Car;399.17;186.38;507.52;265.87;14.83;002597.txt;133.25808720112516;8751.752073603271;162.0;255.0;255.0;174.5
Car;582.66;177.24;628.66;219.19;28.57;002597.txt;153.45134575569358;6461.34157686389;158.0;255.0;231.0;155.5
Car;539.7;174.21;577.96;206.91;36.5;002597.txt;164.08018092105263;5785.122682862004;190.0;255.0;220.0;155.0
Car;164.01;189.7;340.35;277.53;13.98;002597.txt;124.21458548553719;9119.057032873116;135.0;255.0;255.0;234.5
Car;512.31;177.07;541.86;198.69;51.41;002597.txt;182.12027914614123;6892.45310271354;240.0;255.0;219.0;155.5
Car;914.2;168.07;1223.0;301.71;7.92;001358.txt;111.30225442246393;9714.742784658927;140.0;255.0;255.0;162.75
Car;712.41;168.74;841.24;208.98;26.51;001358.txt;142.93154069767442;7542.765226114622;157.0;255.0;255.0;126.5
Car;112.69;189.85;415.21;372.94;7.45;001486.txt;110.39731104257967;9957.25751662025;134.0;255.0;255.0;241.5
Car;509.02;164.9;585.21;234.35;18.15;001486.txt;133.5876409774436;8732.532168683132;163.0;255.0;255.0;169.5
Car;500.67;167.67;559.88;216.63;24.98;001486.txt;133.62893462469734;8618.849425672308;163.0;255.0;255.0;169.5
Car;592.62;166.55;629.57;203.62;30.03;001486.txt;153.13166544923303;6592.319223741985;157.0;255.0;237.0;155.5
