Type;BBox_left;BBox_top;BBox_right;BBox_bottom;Distance;Label Name;Mean Depth;Depth Variance;BBox Area;BBox Height;BBox Width
Car;0;181.6;130.87;373;5.49;002756.txt;109.263401442308;10000.4444017315;24960;192;130
Car;221.27;186.13;386.29;268.83;15.25;002756.txt;131.138377679231;8754.55178657724;13530;82;165
Car;698.55;185.81;1021.06;319.05;9.21;004272.txt;111.033599417772;9642.58527535804;43282;134;323
Car;589.5;163.98;888.45;290.14;11.82;004272.txt;115.250836120401;9403.46926200071;37973;127;299
Car;446.21;185.06;496.14;218.49;32.67;004272.txt;153.350151515152;6178.43451512856;1650;33;50
Car;585.76;186.44;801.44;266.6;14.37;004272.txt;114.865147569444;9394.95697396549;17280;80;216
Car;114.77;190.17;414.76;371.96;7.5;004320.txt;111.454134438306;9905.17221495062;54300;181;300
Car;509.89;169.38;584.98;237.83;18.38;004320.txt;130.464166666667;8618.53802969771;5100;68;75
Car;500.51;168.07;558.93;216.38;25.3;004320.txt;134.635686063218;8599.88730049915;2784;48;58
Car;591.15;167.25;627.78;203.99;30.28;004320.txt;153.208912037037;6611.29142520523;1296;36;36
Car;145.54;190.51;439.18;369.06;7.58;002719.txt;110.033557557101;9942.15685663653;52626;179;294
Car;481.03;171.42;575.21;257.15;15.13;002719.txt;126.429737753587;8970.71215871401;8084;86;94
Car;599.59;170.97;643.75;215.25;25.32;002719.txt;145.996338383838;7593.66299164307;1980;45;44
Car;52.49;186.35;310.51;294.66;12.21;002719.txt;116.639086276199;9478.91693479531;27864;108;258
Car;570.9;171.45;612.22;205.85;33.7;002719.txt;152.633228291317;6692.88000932604;1428;34;42
Car;486.41;174.39;536.81;205.38;35.17;003069.txt;163.505483870968;6173.84513121748;1550;31;50
Car;380.07;187.39;499.37;270.75;14.25;007444.txt;132.962918902501;8993.44018113274;9877;83;119
Car;565.03;178.88;614.2;223.75;26.88;007444.txt;149.06462585034;6991.73641306863;2205;45;49
Car;539.26;176.11;576.01;208.73;36.6;007444.txt;161.344805743243;6159.74238433726;1184;32;37
Car;597.44;176.69;625.24;204.08;40.26;007444.txt;162.170280612245;6671.28924430901;784;28;28
Car;783.79;184.68;1176.76;339.87;7.94;000096.txt;108.672400065665;9808.19237868522;60915;155;393
Car;661.39;160.21;1003.28;300.49;10.63;000096.txt;112.804573934837;9557.33210940494;47880;140;342
Car;505.85;185.26;557.04;219.6;31.97;000096.txt;152.818438914027;6224.56092697478;1768;34;52
Car;639.45;187.58;879.59;275.73;13.09;000096.txt;113.862736742424;9478.12216258599;21120;88;240
Car;0;200.69;362.1;373;3.14;000557.txt;113.634101651071;9766.95448824464;62626;173;362
Car;372.13;182.28;505.63;277.16;12.55;000557.txt;127.562406015038;8935.60756176155;12635;95;133
Car;588.01;170.74;644.1;221.89;23.83;000557.txt;148.333858543417;7869.42530317887;2856;51;56
Car;518.66;171.36;572.24;217.14;26.59;000557.txt;150.473429951691;6978.13395586828;2484;46;54
Car;482.96;174.18;524.46;201.4;40.01;000557.txt;167.784171075838;5793.96554309595;1134;27;42
Car;362.13;184.03;491.35;272.24;13.43;002098.txt;131.306333685694;9012.78433092037;11352;88;129
Car;558.22;172.27;609.44;219;25.89;002098.txt;148.189299123905;7453.90544660932;2397;47;51
Car;535.38;171.48;575.24;205.29;35.36;002098.txt;158.286948529412;6590.83549142382;1360;34;40
Car;594.85;171.44;624.16;199.65;39.12;002098.txt;164.260119047619;6843.51864760488;840;28;30
Car;533.22;172.27;578.8;207.19;32.55;003241.txt;157.546190476191;6263.28596167801;1575;35;45
Car;611.4;167.28;640.88;193.6;44.26;003241.txt;170.087201591512;5643.44365582939;754;26;29
Car;476.33;172.64;523.03;204.94;34.29;003241.txt;161.625997340426;6128.25307413829;1504;32;47
Car;584.67;166.11;607.34;187.56;54.72;003241.txt;178.879399585921;6329.62365429789;483;21;23
Car;3.77;189.5;446.2;373;6.08;001020.txt;112.835015089803;9854.63659941704;81512;184;443
Car;421.39;178.87;521.95;251.31;15.77;001020.txt;135.444657534247;8992.10227967724;7300;73;100
Car;580.76;170.42;636.21;221;24.07;001020.txt;145.669030112045;8059.17643582402;2856;51;56
Car;534.79;169.21;578.81;207.77;31.24;001020.txt;155.951704545455;6464.28071180744;1672;38;44
Car;495.91;173.14;531.34;194.5;47.8;001020.txt;179.755952380952;7114.62298044218;756;21;36
Car;354.16;178.12;522.14;291.51;11.39;000259.txt;122.076985882849;9381.64217157249;18984;113;168
Car;486.95;174.28;555.67;226.08;21.38;000259.txt;138.568283166109;8760.04592269351;3588;52;69
Car;597.74;166.79;642.45;207.57;29.34;000259.txt;152.561653116531;6980.26408507209;1845;41;45
Car;558.16;164.69;593.61;196.84;37.11;000259.txt;163.679017857143;5980.88848832111;1120;32;35
Car;347.62;179.15;414.22;212.29;34.83;002430.txt;161.80382180009;5780.29315138209;2211;33;67
Car;870.66;166.53;1223;278.43;9.39;005902.txt;121.095830382436;9127.91605556047;39536;112;353
Car;710.21;172.44;831.8;210.47;27.99;005902.txt;146.287625054372;7133.51263937921;4598;38;121
Car;388.21;187.93;612.46;284.43;12.77;004432.txt;120.343784517673;9098.64912857139;21728;97;224
Car;294.55;170.84;533.92;271.11;14.99;004432.txt;124.654034964166;8881.1266212144;24139;101;239
Car;107.76;189.87;172.65;226;30.37;004432.txt;160.931081081081;5502.39639363376;2405;37;65
Car;168.64;192.63;439.32;361.13;7.99;004719.txt;113.734448350401;9644.56961638546;45799;169;271
Car;501.09;173.8;582.52;248.03;17.13;004719.txt;129.331687242798;8789.96389303798;6075;75;81
Car;500.43;172;564.9;225.63;22.96;004719.txt;130.577903891509;8858.74687909689;3392;53;64
Car;600.33;172.69;640.04;212.51;28.03;004719.txt;151.8228125;6958.96860458984;1600;40;40
Car;0;197.83;155.48;343.28;8.27;004719.txt;116.210804242156;9368.31320629089;22630;146;155
Car;363.96;177.61;445.2;224.99;24.89;004719.txt;143.982680332123;8401.44281108256;3854;47;82
Car;572.81;176.58;612.48;209.34;35.26;004719.txt;151.938068181818;6564.67892960141;1320;33;40
Car;548.79;156.03;597.15;207.12;28.87;004250.txt;152.5;6423.23639455782;2499;51;49
Car;0;205.5;361.22;373;3.18;004412.txt;114.12137663237;9773.82305708786;60648;168;361
Car;365.36;180.71;501.4;276.28;12.42;004412.txt;130.326018688726;8920.03257517244;13056;96;136
Car;588.19;170.1;641.68;218.89;24.88;004412.txt;151.107409591195;7298.30833346274;2544;48;53
Car;521.81;170.02;572.32;213.38;27.98;004412.txt;153.560191518468;6616.24774497016;2193;43;51
Car;391.51;176.91;468.86;222.63;24.66;004412.txt;136.529997176736;8737.87459424053;3542;46;77
Car;450.44;176.41;515.85;215.34;28.34;002148.txt;152.649112426036;7283.69226252582;2535;39;65
Car;123.68;190.03;417.4;367.3;7.64;003829.txt;111.766958760906;9888.33705962745;52038;177;294
Car;511.07;170.44;584.67;237.54;18.71;003829.txt;130.191678593335;8630.12304259226;4891;67;73
Car;500.21;168.29;557.71;215.82;25.69;003829.txt;135.393337066069;8607.05254612417;2679;47;57
Car;589.48;168.32;625.68;204.63;30.63;003829.txt;153.080632716049;6533.38200145152;1296;36;36
Car;427.08;179.78;540.12;259.69;15.37;004794.txt;129.872649336283;9026.59791344562;9040;80;113
Car;510.54;176.69;563.9;219.69;25.44;004794.txt;142.68121983326;8300.42031865242;2279;43;53
Car;600.71;171.42;642.22;209.26;31.43;004794.txt;156.398966165414;6434.79085732718;1596;38;42
Car;563.83;169.37;596.33;198.45;40.83;004794.txt;167.754702194357;5651.84343400222;957;29;33
Car;132.18;189.9;419.97;362.85;7.78;002072.txt;113.259783287346;9825.19242684474;49651;173;287
Car;512.21;171.47;584.37;237.26;19.04;002072.txt;131.244212962963;8616.8633398267;4752;66;72
Car;499.92;168.51;556.53;215.28;26.07;002072.txt;138.284247853677;8310.78127855895;2679;47;57
Car;587.84;169.37;623.63;205.26;30.98;002072.txt;154.281442901235;6544.85809699211;1296;36;36
Car;485.31;173.67;558.9;226.69;22.1;001775.txt;139.603321271646;8241.59923683682;3869;53;73
Car;532.91;172.73;573.97;205.62;32.74;001775.txt;150.049150036955;7416.11584000188;1353;33;41
Car;604.31;169.62;640.9;203;35.35;001775.txt;159.054738562092;5657.59218342838;1224;34;36
Car;569.2;166.94;598.34;192.71;45.85;001775.txt;173.604442970822;5853.61110758097;754;26;29
Car;317.66;181.55;397.35;237.48;20.83;004427.txt;141.910379464286;8129.49643244529;4480;56;80
Car;411.66;179.97;447.48;200.6;54.67;004427.txt;187.121031746032;7754.81868464979;756;21;36
Car;270.69;185.23;454.8;303.7;10.47;000664.txt;120.026206705969;9310.74873749007;21712;118;184
Car;533.28;172.04;593.61;227.07;22.33;000664.txt;136.894090909091;8395.13438932507;3300;55;60
Car;516.03;169.82;563.22;209.42;30.46;000664.txt;146.988430851064;7764.89122253777;1880;40;47
Car;408.43;176.71;462.6;210.83;31.27;000664.txt;158.235702614379;6964.94703142355;1836;34;54
Car;589.1;170.17;620.7;201.87;34.94;000664.txt;160.898283038502;6243.20063180751;961;31;31
Car;0;191.29;422;373;5.12;004984.txt;113.689553929483;9778.28353834589;76804;182;422
Car;415.93;181.07;522.25;258.38;14.97;004984.txt;134.360693045273;8933.44937012292;8239;77;107
Car;582.48;172.91;639.13;224.57;23.61;004984.txt;145.7004048583;7874.82927109115;2964;52;57
Car;533.72;172.81;580.25;213.54;29.67;004984.txt;154.496497145823;6556.25725290905;1927;41;47
Car;306.19;184.63;422.88;244.21;18.77;004984.txt;136.308584770115;8649.09741193391;6960;60;116
Car;501.51;169.11;537.27;195.57;47.87;004984.txt;178.224626068376;6500.28955381317;936;26;36
Car;424.49;177.87;501.36;222.53;24.93;000989.txt;148.599711399711;7898.75694075365;3465;45;77
Car;0;194.66;410.14;373;4.54;005599.txt;114.681519961848;9743.51386205816;73390;179;410
Car;411.7;182.53;523.46;264.59;14.25;005599.txt;132.149635235192;8706.76378634343;9184;82;112
Car;587.36;175.97;645.94;229.39;22.91;005599.txt;145.511334610473;7634.23454585611;3132;54;58
Car;531.13;171.7;581.65;215.15;27.92;005599.txt;155.332159090909;6673.23432942924;2200;44;50
Car;381.44;172.86;467.13;228.45;23.92;005599.txt;145.002699335548;8147.38807410894;4816;56;86
Car;466.17;176.91;512.75;207.38;36.54;005599.txt;155.199859747546;8396.67499296771;1426;31;46
Car;0;201.94;372.93;373;3.77;001151.txt;113.292510627657;9754.99393396932;63984;172;372
Car;396.14;186.03;506.98;263.96;15.07;001151.txt;133.612485242031;8877.73433644459;8470;77;110
Car;571.93;177.82;619.21;220.97;27.86;001151.txt;151.703246124031;6909.75447589679;2064;43;48
Car;542.32;175.79;577.9;207.67;37.4;001151.txt;164.722991071429;6025.74223926778;1120;32;35
Car;221.69;187.4;368.98;273.14;14.43;001151.txt;128.235267362759;8682.14708954646;12642;86;147
Car;600.45;176.03;626.83;202.48;41.63;001151.txt;162.674926035503;7054.84809910696;676;26;26
Car;543.68;162.61;586.17;206.25;33.44;000428.txt;156.1330602537;5889.9684207617;1892;44;43
Car;218.08;185.03;342.66;264.98;15.07;007181.txt;129.188520824827;8625.52205993944;9796;79;124
Car;397.71;180.17;440.7;203.81;47.97;007181.txt;178.659757330637;6256.18959387438;989;23;43
Car;522.24;167.94;573.27;206.95;29.35;003742.txt;154.05291603821;6869.65443971191;1989;39;51
Car;553.25;170.69;585.87;197.31;40.06;003742.txt;157.369791666667;5876.48709671586;864;27;32
Car;608.66;164.84;640.14;193.15;41.31;003742.txt;168.204202586207;5611.48254699344;928;29;32
Car;351.22;172.68;451.8;232.98;19.28;003742.txt;138.218666666667;8521.18501822222;6000;60;100
Car;580.27;163.36;605.1;186.14;51.63;003742.txt;175.343043478261;5924.22014725898;575;23;25
Car;528.03;170.23;576.17;207.08;30.95;004123.txt;155.931306306306;6578.35845685212;1776;37;48
Car;556.9;170.93;588.31;196.48;41.66;004123.txt;161.494891826923;5851.47293063734;832;26;32
Car;610.08;166.11;640.52;193.38;42.79;004123.txt;168.976234567901;5635.82196606843;810;27;30
Car;431.23;173.19;496.17;215.3;26.75;004123.txt;149.305311355311;7700.93132710086;2730;42;65
Car;582.54;164.78;606.25;186.87;53.17;004123.txt;179.007102272727;6379.68413516378;528;22;24
Car;0;201.46;386.16;373;3.85;004375.txt;114.353495150018;9752.71923550956;66392;172;386
Car;380.81;184.63;503.36;272.73;13.48;004375.txt;130.698240022173;8690.42873489213;10824;88;123
Car;587.57;173.76;636.14;218.06;27.18;004375.txt;151.893764172336;6804.85413345006;2205;45;49
Car;533.21;172.02;576.59;208.46;32.93;004375.txt;160.700742894057;5816.99910797524;1548;36;43
Car;456.56;176.2;502.22;205.41;36.86;004375.txt;158.069527736132;6957.0077221158;1334;29;46
Car;554.13;163.51;595.54;205.85;34.4;002327.txt;156.282084785134;5868.54049205321;1722;42;41
Car;0;198.85;389.27;373;4.08;002597.txt;113.664594197576;9785.60220364546;68075;175;389
Car;399.17;186.38;507.52;265.87;14.83;002597.txt;133.258087201125;8751.75207360327;8532;79;108
Car;582.66;177.24;628.66;219.19;28.57;002597.txt;153.451345755694;6461.34157686389;1932;42;46
Car;539.7;174.21;577.96;206.91;36.5;002597.txt;164.080180921053;5785.122682862;1216;32;38
Car;164.01;189.7;340.35;277.53;13.98;002597.txt;124.214585485537;9119.05703287312;15488;88;176
Car;512.31;177.07;541.86;198.69;51.41;002597.txt;182.120279146141;6892.45310271354;609;21;29
Car;914.2;168.07;1223;301.71;7.92;001358.txt;111.302254422464;9714.74278465893;41097;133;309
Car;712.41;168.74;841.24;208.98;26.51;001358.txt;142.931540697674;7542.76522611462;5160;40;129
Car;112.69;189.85;415.21;372.94;7.45;001486.txt;110.39731104258;9957.25751662025;55449;183;303
Car;509.02;164.9;585.21;234.35;18.15;001486.txt;133.587640977444;8732.53216868313;5320;70;76
Car;500.67;167.67;559.88;216.63;24.98;001486.txt;133.628934624697;8618.84942567231;2891;49;59
Car;592.62;166.55;629.57;203.62;30.03;001486.txt;153.131665449233;6592.31922374199;1369;37;37
Car;331.13;184.11;478.1;282.23;12.25;005624.txt;127.932371928363;9152.97583391304;14406;98;147
Car;548.4;172.21;602.77;221.83;24.52;005624.txt;144.401549508692;7993.66793410696;2646;49;54
Car;528.24;170.97;570.42;206.62;33.64;005624.txt;155.217923280423;7185.84801208935;1512;36;42
Car;490.78;174.74;521.41;195.86;49.48;005624.txt;181.310675883257;6682.14580000401;651;21;31
Car;592.3;171.7;621.63;201.12;37.55;005624.txt;162.36091954023;6667.26111639583;870;30;29
Car;317.23;184.61;473;287.93;11.73;001309.txt;125.254916604431;9296.94478849815;16068;103;156
Car;544.67;172.18;600.42;223.04;23.97;001309.txt;142.667804621849;8227.84806709908;2856;51;56
Car;525.28;170.6;568.58;207.14;32.86;001309.txt;153.531741043369;7365.55634637166;1591;37;43
Car;476.19;175.17;510.34;198.55;44.87;001309.txt;178.014386189258;6334.98157053116;782;23;34
Car;591.41;171.3;621.27;201.25;36.9;001309.txt;164.382777777778;6844.12070339506;900;30;30
Car;0;192.34;231.32;282.43;14.77;001581.txt;125.423412698413;8820.27657786768;20790;90;231
Car;0;195.82;405.46;373;4.28;003570.txt;112.059068525454;9832.93521600016;72090;178;405
Car;406.43;182.1;523.12;266.31;13.91;003570.txt;131.923865486366;8954.39634537548;9828;84;117
Car;589.56;175.69;649.02;229.91;22.6;003570.txt;142.213811728395;7986.56192343369;3240;54;60
Car;530.23;171.26;581.01;215.77;27.3;003570.txt;152.348707664884;6833.44992702862;2244;44;51
Car;227.79;170.42;395.32;263.61;15.15;003570.txt;130.004272273426;8788.66538433345;15624;93;168
Car;417.42;177.21;483.92;217.52;28.17;003570.txt;141.940151515152;9032.32482724977;2640;40;66
Car;537.55;172.21;580.61;205.24;34.3;001361.txt;158.668252290345;5972.19103577567;1419;33;43
Car;612.07;168.08;640.69;193.5;45.75;001361.txt;171.320357142857;5563.77772844388;700;25;28
Car;504.5;171.66;540.75;197.85;41.84;001361.txt;168.988782051282;5639.89463911489;936;26;36
Car;586.53;167.05;608.48;187.85;56.39;001361.txt;179.310795454546;6320.71079254907;440;20;22
Car;248.47;185.55;447.01;311.8;9.94;007346.txt;119.372975991066;9367.62438894997;25074;126;199
Car;529.39;171.98;591.42;228.56;21.78;007346.txt;137.161219581211;8460.44351871636;3534;57;62
Car;512.8;169.69;561.49;210.44;29.65;007346.txt;146.160527625684;7771.75297652599;2009;41;49
Car;372.08;178.54;438.48;218.75;26.78;007346.txt;143.221875;8443.1285176965;2640;40;66
Car;588.47;169.82;620.7;202.14;34.27;007346.txt;159.880208333333;6450.62485450205;1056;33;32
Car;0;200.75;391.3;373;3.81;005722.txt;112.504021110832;9835.53593359635;67643;173;391
Car;391;187.05;514.41;277.57;13.25;005722.txt;131.057136404697;8873.11105340777;11070;90;123
Car;588.99;176.65;647.82;230.29;22.82;005722.txt;147.287193973635;7975.97605697242;3186;54;59
Car;524.28;174.94;576.44;220.84;26.53;005722.txt;152.304452341137;7182.55185308636;2392;46;52
Car;34.07;188.76;315.88;313.47;10.96;005722.txt;117.603430604982;9524.24577897828;35125;125;281
Car;140.18;189.82;470.88;373;7.15;003098.txt;110.723744235837;9962.13161671192;60720;184;330
Car;438.42;179.15;531.26;246.89;16.75;003098.txt;133.63336543091;9028.42744717171;6231;67;93
Car;584.51;170.59;637.21;218.66;25.22;003098.txt;145.772897012579;7995.17395489348;2544;48;53
Car;540.67;167.11;582.94;204.29;32.33;003098.txt;157.941763191763;6502.62112584868;1554;37;42
Car;178.43;192.95;445.24;358.58;8.1;002592.txt;119.415386264158;9310.418407954;44322;166;267
Car;494.39;174.94;579.78;252.78;16.44;002592.txt;132.561726998492;8684.94083532819;6630;78;85
Car;495.86;174.64;562.8;230.16;22.24;002592.txt;132.373400852879;8710.09164856214;3752;56;67
Car;599.86;173.41;641.2;214.86;26.97;002592.txt;154.181329849013;6649.5436293581;1722;41;42
Car;0;188.72;218.24;331.39;9.73;002592.txt;121.624246166677;9008.06376350596;31174;143;218
Car;453.47;176.99;503.7;208.32;35.76;002592.txt;166.3528125;6521.24364833985;1600;32;50
Car;572.11;176.1;612.55;209.63;34.51;002592.txt;157.102272727273;6127.63461604683;1320;33;40
Car;387.46;177.73;530.87;275.75;12.86;004025.txt;127.3112423291;9181.49162899751;14014;98;143
Car;495.62;174.88;559.61;222.95;22.91;004025.txt;140.758951822917;8546.36279421383;3072;48;64
Car;599.25;168.07;642.71;207.7;30.12;004025.txt;153.112701252236;6592.92677368117;1677;39;43
Car;561.18;165.6;595.36;196.46;38.58;004025.txt;166.137096774194;5829.40814944604;1054;31;34
Car;733.97;164.55;927.59;224.41;18.12;005504.txt;134.011984536083;8389.06154021969;11640;60;194
Car;569.15;170.61;595.54;192.12;51.62;006218.txt;179.795454545455;6387.09277654164;572;22;26
Car;614.93;168.91;637.34;188.43;58.92;006218.txt;184.78152173913;7308.03378898866;460;20;23
Car;711.34;160.09;744.72;193.97;42.4;001589.txt;170.622819100092;5492.28909361374;1089;33;33
Car;516.52;171.08;570.49;212.27;27.9;003268.txt;150.226287262873;7238.09807140077;2214;41;54
Car;549.28;170.43;583.24;198.21;38.46;003268.txt;157.079569327731;6302.51388931032;952;28;34
Car;607.73;166.5;640.05;195.68;40.13;003268.txt;165.425548589342;5753.99994288087;957;29;33
Car;159.15;181.73;367.43;288.99;11.79;003268.txt;122.080877066858;9014.16541253054;22256;107;208
Car;578.24;165.26;604.05;188.6;50.45;003268.txt;175.332357859532;6015.68510681508;598;23;26
Car;529.35;160.56;574.09;206.94;31.59;005078.txt;156.494082125604;6028.8794335778;2070;46;45
Car;389.59;179.69;482.63;232.2;21.52;006455.txt;142.795090282005;8326.03632403831;4929;53;93
Car;469.84;173.72;552.93;233.49;19.83;004276.txt;138.332530120482;8711.66261649006;4980;60;83
Car;527.06;172.35;570.82;207.81;30.49;004276.txt;148.591528239203;7712.42036012296;1505;35;43
Car;602.21;168.69;640.6;203.7;33.8;004276.txt;159.287218045113;5989.58931030584;1330;35;38
Car;567.95;166.67;598.46;193.51;44.09;004276.txt;172.937574671446;5820.76282948218;837;27;31
Car;127.98;186.79;296.94;288.21;12.2;006706.txt;123.308954054995;8917.35258370703;17238;102;169
Car;388.89;179.53;436.36;205;44.69;006706.txt;175.508012820513;5858.51636207676;1248;26;48
Car;507.41;173.44;566.33;218.27;25.79;000676.txt;145.203389830509;7637.0812314469;2655;45;59
Car;544.06;172.23;579.87;201.6;36.46;000676.txt;152.921674876847;6730.16824941154;1015;29;35
Car;606.23;169.19;639.9;199.8;38.35;000676.txt;161.033333333333;5543.84686868687;990;30;33
Car;575;168.3;602.37;192.51;48.67;000676.txt;173.417052469136;5740.36271847256;648;24;27
Car;0;199.07;375.97;373;3.54;006430.txt;113.58285440613;9765.34704319337;65250;174;375
Car;369.02;182.71;500.94;276.16;12.73;006430.txt;132.041659899302;8970.43496252003;12314;94;131
Car;588.15;171.1;639.24;217.71;25.94;006430.txt;152.506713554987;7040.06581170567;2346;46;51
